factor,view,GO_ID,GO_term,GO_category,k_sig,k_bg,n_sig,n_bg,p_raw,n_genes_sig_total,q_bh
F6,RNA_neg,GO:0043001,Golgi to plasma membrane protein transport,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,METH_pos,GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,RNA_pos,GO:0005080,protein kinase C binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,RNA_pos,GO:0016235,aggresome,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0033962,P-body assembly,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0018345,protein palmitoylation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,RNA_neg,GO:0006616,"SRP-dependent cotranslational protein targeting to membrane, translocation",Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,RNA_pos,GO:0097320,plasma membrane tubulation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,RNA_neg,GO:0005885,Arp2/3 protein complex,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,RNA_neg,GO:0034314,Arp2/3 complex-mediated actin nucleation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,RNA_neg,GO:0004719,protein-L-isoaspartate (D-aspartate) O-methyltransferase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0005882,intermediate filament,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0000390,spliceosomal complex disassembly,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,RNA_neg,GO:0030942,endoplasmic reticulum signal sequence receptor activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0048039,ubiquinone binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,RNA_neg,GO:0071949,FAD binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0003824,catalytic activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0009313,oligosaccharide catabolic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0030175,filopodium,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0090557,establishment of endothelial intestinal barrier,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0030041,actin filament polymerization,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0048788,cytoskeleton of presynaptic active zone,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0010001,glial cell differentiation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0098535,de novo centriole assembly involved in multi-ciliated epithelial cell differentiation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0008608,attachment of spindle microtubules to kinetochore,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0098882,structural constituent of presynaptic active zone,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0001501,skeletal system development,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0017185,peptidyl-lysine hydroxylation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0008475,procollagen-lysine 5-dioxygenase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0017022,myosin binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0072534,perineuronal net,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0050220,prostaglandin-E synthase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0002052,positive regulation of neuroblast proliferation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0030426,growth cone,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0007163,establishment or maintenance of cell polarity,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,RNA_pos,GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0031965,nuclear membrane,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:0061578,K63-linked deubiquitinase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0005675,transcription factor TFIIH holo complex,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,METH_pos,GO:0030234,enzyme regulator activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,METH_pos,GO:0043065,positive regulation of apoptotic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,RNA_pos,GO:0019722,calcium-mediated signaling,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,RNA_pos,GO:0035335,peptidyl-tyrosine dephosphorylation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0051156,glucose 6-phosphate metabolic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,RNA_neg,GO:0046907,intracellular transport,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,RNA_neg,GO:0031416,NatB complex,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0016342,catenin complex,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,RNA_neg,GO:0043024,ribosomal small subunit binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,RNA_neg,GO:0070476,rRNA (guanine-N7)-methylation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_pos,GO:0030060,L-malate dehydrogenase (NAD+) activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0008889,glycerophosphodiester phosphodiesterase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:0004620,glycerophospholipase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0010997,anaphase-promoting complex binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:1905786,positive regulation of anaphase-promoting complex-dependent catabolic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:1904668,positive regulation of ubiquitin protein ligase activity,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:0030131,clathrin adaptor complex,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:0006312,mitotic recombination,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,METH_pos,GO:0005834,heterotrimeric G-protein complex,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,METH_pos,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,METH_pos,GO:0050750,low-density lipoprotein particle receptor binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0019158,mannokinase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:1990757,ubiquitin ligase activator activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0005903,brush border,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0006644,phospholipid metabolic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0001678,intracellular glucose homeostasis,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0008865,fructokinase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0004340,glucokinase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0005536,D-glucose binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0030427,site of polarized growth,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,RNA_neg,GO:0006352,DNA-templated transcription initiation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0010001,glial cell differentiation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0001501,skeletal system development,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0072534,perineuronal net,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0002052,positive regulation of neuroblast proliferation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0043065,positive regulation of apoptotic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0005834,heterotrimeric G-protein complex,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,RNA_neg,GO:0019722,calcium-mediated signaling,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_neg,GO:0050839,cell adhesion molecule binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0048790,maintenance of presynaptic active zone structure,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0030426,growth cone,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0006352,DNA-templated transcription initiation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0036513,Derlin-1 retrotranslocation complex,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:0042552,myelination,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:0070936,protein K48-linked ubiquitination,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0019722,calcium-mediated signaling,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:1990907,beta-catenin-TCF complex,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0006094,gluconeogenesis,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,RNA_pos,GO:0004859,phospholipase inhibitor activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_pos,GO:0048205,COPI coating of Golgi vesicle,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,METH_pos,GO:0044877,protein-containing complex binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0009098,L-leucine biosynthetic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0006048,UDP-N-acetylglucosamine biosynthetic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0009099,L-valine biosynthetic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0045773,positive regulation of axon extension,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,RNA_neg,GO:0045177,apical part of cell,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,METH_pos,GO:0060468,prevention of polyspermy,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0006869,lipid transport,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0004084,branched-chain-amino-acid:2-oxoglutarate transaminase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:0019911,structural constituent of myelin sheath,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0015501,glutamate:sodium symporter activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:0070628,proteasome binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,METH_pos,GO:0030041,actin filament polymerization,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0005313,L-glutamate transmembrane transporter activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_pos,GO:0006164,purine nucleotide biosynthetic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,RNA_neg,GO:0032454,histone H3K9 demethylase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F5,METH_pos,GO:0097345,mitochondrial outer membrane permeabilization,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,RNA_neg,GO:0005885,Arp2/3 protein complex,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,RNA_pos,GO:0019722,calcium-mediated signaling,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:0046475,glycerophospholipid catabolic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:0002084,protein depalmitoylation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,METH_neg,GO:0051260,protein homooligomerization,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0003746,translation elongation factor activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,METH_neg,GO:0008198,ferrous iron binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,RNA_neg,GO:0034314,Arp2/3 complex-mediated actin nucleation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_pos,GO:0030623,U5 snRNA binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0048167,regulation of synaptic plasticity,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0006072,glycerol-3-phosphate metabolic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0042383,sarcolemma,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,RNA_neg,GO:0009098,L-leucine biosynthetic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,RNA_neg,GO:0009099,L-valine biosynthetic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,RNA_neg,GO:0004084,branched-chain-amino-acid:2-oxoglutarate transaminase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_neg,GO:0007274,neuromuscular synaptic transmission,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,METH_pos,GO:0035805,egg coat,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,METH_neg,GO:0051453,regulation of intracellular pH,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,METH_pos,GO:0006518,peptide metabolic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_pos,GO:0006164,purine nucleotide biosynthetic process,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_pos,GO:0003938,IMP dehydrogenase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,RNA_neg,GO:0030286,dynein complex,Component,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,RNA_neg,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,RNA_neg,GO:1990481,mRNA pseudouridine synthesis,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,RNA_neg,GO:0070273,phosphatidylinositol-4-phosphate binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F1,RNA_neg,GO:0002084,protein depalmitoylation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F2,RNA_neg,GO:0032968,positive regulation of transcription elongation by RNA polymerase II,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,RNA_neg,GO:0045505,dynein intermediate chain binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F4,RNA_neg,GO:0003906,DNA-(apurinic or apyrimidinic site) endonuclease activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_pos,GO:0003886,DNA (cytosine-5-)-methyltransferase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F7,RNA_pos,GO:0006346,DNA methylation-dependent constitutive heterochromatin formation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,METH_pos,GO:0017185,peptidyl-lysine hydroxylation,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,METH_pos,GO:0008475,procollagen-lysine 5-dioxygenase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,METH_pos,GO:0035804,structural constituent of egg coat,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_pos,GO:1904257,zinc ion import into Golgi lumen,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,METH_pos,GO:0008061,chitin binding,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F3,METH_pos,GO:0006491,N-glycan processing,Process,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
F6,RNA_pos,GO:0004758,serine C-palmitoyltransferase activity,Function,1,2,30,2545,0.023441264781109833,30,0.05824862325056918
