gene,IVF_vs_PA,IVF_vs_vivo,PA_vs_vivo,total_div,vivo_slope
ENSSSCG00000009238,0.7921426879752124,0.3806854259606953,0.9318242229410721,2.10465233687698,-0.14688307016429203
ENSSSCG00000009241,0.18862016099887033,1.313213751849865,1.215201370870123,2.7170352837188583,0.03108464921511226
ENSSSCG00000009242,0.37641525182050845,0.38813821882025,0.399453309940204,1.1640067805809624,-0.11448494258358366
ENSSSCG00000009244,0.6464930570454506,0.428765789410772,0.7889889986459884,1.8642478451022109,0.045549316114678176
ENSSSCG00000009246,0.47243190223903075,0.3402174796963042,0.420635175402885,1.2332845573382198,0.05871504767196421
ENSSSCG00000009249,0.9601752905683272,0.493604576995036,1.042130293944302,2.4959101615076653,-0.004804555544233634
ENSSSCG00000009256,0.0916761398198235,0.5432568476085768,0.5350707403874636,1.170003727815864,-0.2014430611337746
ENSSSCG00000009259,0.28837241647393513,0.3119745578254117,0.41692325165183747,1.0172702259511843,-0.19671401196531382
ENSSSCG00000009268,0.6410158937945156,0.8692792123183708,0.3959783533349541,1.9062734594478405,-0.09367960010852787
ENSSSCG00000009270,0.23477251860407136,0.8753796024918653,0.7551998218564766,1.8653519429524132,-0.2501219960754271
ENSSSCG00000009281,0.09689057131243659,0.5297190313834966,0.5914770987730709,1.2180867014690042,-0.1716227886054301
ENSSSCG00000009283,0.1938223581184222,0.5019478596911248,0.4094461016961004,1.1052163195056472,0.03580529113898594
ENSSSCG00000009290,0.5065690394411027,0.571686460144258,0.552664022297607,1.6309195218829675,0.11431069886921419
ENSSSCG00000009298,0.5468573236235699,0.40786900914284097,0.5811509533025695,1.5358772860689802,-0.1172726569442882
ENSSSCG00000009300,0.3555248589864977,0.8696098310359768,0.8903467019259939,2.1154813919484683,-0.42750630407932194
ENSSSCG00000009302,0.16398912911877903,0.5091216309246133,0.5055463522546441,1.1786571122980365,-0.12706438348802956
ENSSSCG00000009303,0.5500363568429345,1.7082498297200301,1.9171446585424523,4.175430845105417,0.12452203794493906
ENSSSCG00000009305,0.08739155004844497,0.46208364000839247,0.4642027304189169,1.0136779204757542,0.10371168287710349
ENSSSCG00000009308,0.23436248286601105,0.18381309604267168,0.12190124396592845,0.5400768228746112,-0.24491042388016832
ENSSSCG00000009310,1.4411690032828435,0.9079065678603068,1.8025975250996769,4.151673096242827,0.0379266168737107
ENSSSCG00000009314,0.10975816577865007,1.353161588618596,1.2947774070623328,2.757697161459579,-0.35394938328928427
ENSSSCG00000009319,0.8652542486659761,0.6752299829918155,0.5262467654731339,2.0667309971309256,-0.34016928738509833
ENSSSCG00000009320,0.26283559142963503,0.590072212354104,0.7629787398049283,1.6158865435886671,-0.23409311772395738
ENSSSCG00000009322,0.20494998677787848,0.5974760619003775,0.42343710242136606,1.225863151099622,0.07158456070625484
ENSSSCG00000009326,0.3456878404735513,0.777580524022801,0.6148279060112743,1.7380962705076266,-0.19134133803865397
ENSSSCG00000009327,0.9127012723426504,1.2501441530280992,0.840695313280643,3.0035407386513926,0.06146282908000776
ENSSSCG00000009334,0.8551291943756917,0.7324458637177915,0.5143958864030799,2.101970944496563,0.025087514676444083
ENSSSCG00000009335,0.2715578850158943,0.6406024185562315,0.7061908548859367,1.6183511584580623,-0.17856468194812883
ENSSSCG00000009338,0.5478254891354012,0.9232206138136986,0.6743052550152773,2.145351357964377,-0.3187558170018609
ENSSSCG00000009341,0.5662918192423072,0.6371923110196488,0.6724764342947571,1.875960564556713,-0.2592907933227132
ENSSSCG00000009345,0.8161697845424464,0.773774033761536,0.794249806449989,2.384193624753971,-0.15442462666262233
ENSSSCG00000009349,0.44312096670504564,0.8986954377965027,1.0931205897745393,2.4349369942760877,-0.064449076754513
ENSSSCG00000009359,0.20910068623520847,0.6611603741222564,0.49224400406130303,1.362505064418768,-0.16009960481575508
ENSSSCG00000009362,0.7900004420204869,0.9693929847652457,0.5510181813163201,2.310411608102053,-0.4444380308117855
ENSSSCG00000009364,0.08587654177924074,0.3543199585428683,0.39113452834680806,0.8313310286689171,-0.2888160853553643
ENSSSCG00000009369,0.6516163729404305,0.41943829630613094,0.23294307368584355,1.303997742932405,-0.28877000738232084
ENSSSCG00000009370,0.4201877626342572,0.577098969615039,0.7713026911132694,1.7685894233625656,-0.33476121021187555
ENSSSCG00000009372,0.20624209305070546,0.7855945173059474,0.6582383883612631,1.650074998717916,-0.03335001448016704
ENSSSCG00000009374,0.337848011900158,0.8506916459556668,1.1493919503225145,2.3379316081783394,-0.0996658667851172
ENSSSCG00000009377,0.12959186979036014,0.4770410631881414,0.5721169125660442,1.1787498455445458,-0.23193477156905157
ENSSSCG00000009378,0.21274580933280368,1.2587852504021153,1.2214402183733033,2.6929712781082222,-0.2064761989614543
ENSSSCG00000009379,0.08083051262076246,0.48439847470012876,0.4939522418323815,1.0591812291532727,-0.09145251103835199
ENSSSCG00000009380,0.29496581833626306,0.7036888880889485,0.6141665948439895,1.612821301269201,-0.2366139595736066
ENSSSCG00000009381,0.36922927588018406,0.7303777117925341,0.8776958279364404,1.9773028156091585,-0.034768802958410415
ENSSSCG00000009384,0.30085482760565563,0.282585077815116,0.39990732818512925,0.9833472336059008,-0.1852179039218102
ENSSSCG00000009385,0.21312613246305767,0.7207331776287872,0.6440730728612106,1.5779323829530556,-0.10853230628100133
ENSSSCG00000009389,0.6534347290766764,0.6943103577593083,0.6190251831791981,1.966770270015183,-0.12651852007005826
ENSSSCG00000009390,0.6796381187967648,0.6082410250361044,0.3587569339956927,1.646636077828562,0.011303054522645125
ENSSSCG00000009393,0.4432253933230024,0.7153795174422573,1.0024382503889429,2.1610431611542023,-0.3712083167428766
ENSSSCG00000009395,0.5564312505019469,0.3353387567638369,0.7108505559669197,1.6026205632327035,-0.11360574896854614
ENSSSCG00000009396,1.0925380860618963,1.0106552649341054,0.6971160188454372,2.8003093698414387,-0.24086789759620947
ENSSSCG00000009397,0.3322233421305312,0.6389012517235448,0.7402052597433513,1.7113298535974273,-0.07199863768355837
ENSSSCG00000009400,0.24969419645311708,0.18485963798262478,0.19430999270360202,0.6288638271393439,-0.38702510098326437
ENSSSCG00000009401,0.6456072890367618,1.0758913935325258,0.5147039581630297,2.2362026407323174,-0.19309344316167357
ENSSSCG00000009403,0.6198073311354406,1.2837874058817098,1.4035794450885102,3.3071741821056606,0.0995073692506043
ENSSSCG00000009405,0.5670674321984955,0.5586526920005348,0.40322942736889306,1.5289495515679234,0.08976719376041453
ENSSSCG00000009407,0.18249783745116485,0.9983398387883439,0.9941619203394298,2.174999596578939,0.1327405665311591
ENSSSCG00000009408,0.2100636780173191,0.5006068219717086,0.6608747194019988,1.3715452193910265,-0.10238875628867912
ENSSSCG00000009414,0.694490005684745,0.7313017828094049,0.8054448237996356,2.2312366122937854,-0.15467361121525028
ENSSSCG00000009419,0.4581466470780158,0.6075068844205407,0.614110018557577,1.6797635500561334,-0.09759906806982468
ENSSSCG00000009420,0.321814614633841,0.6016194208278687,0.8615286586234033,1.784962694085113,-0.09266783952599106
ENSSSCG00000009422,0.16882926960526815,0.516407280059814,0.6009313286557744,1.2861678783208563,-0.28610854088045123
ENSSSCG00000009425,0.8992430623627751,0.4754622277826625,0.935267135505479,2.3099724256509164,-0.31291919534675944
ENSSSCG00000009430,0.5310437287942423,0.9914771094070307,0.8015352359295869,2.32405607413086,-0.3912946563823742
ENSSSCG00000009432,0.11103019627033557,0.5611624620537652,0.4689954851044431,1.1411881434285438,-0.25184924542222137
ENSSSCG00000009435,0.33928455791283163,0.4735827206192393,0.43673376703575767,1.2496010455678286,-0.18378646244296998
ENSSSCG00000009436,0.09243108480550687,0.39970224566511214,0.3138258751790197,0.8059592056496387,0.010018701658859284
ENSSSCG00000009440,0.7396430194901485,0.3584672931011513,0.8767010549981183,1.9748113675894183,-0.24959769731518722
ENSSSCG00000009446,0.4840352713290958,0.7751789915958738,1.0953631872793244,2.354577450204294,-0.07578997627165056
ENSSSCG00000009448,0.7430749792314517,0.6309200828379204,0.9126797487838858,2.286674810853258,-0.09676041541581322
ENSSSCG00000009449,0.5753938648928248,0.5236117623618931,0.3837064499443998,1.4827120771991178,-0.08791020152394308
ENSSSCG00000009460,0.5102905902354703,0.6997826448877773,0.3695341373256731,1.5796073724489206,-0.02801353743982983
ENSSSCG00000009464,0.13503565144791507,0.49181822345295556,0.5037398008018062,1.1305936757026769,0.11085406513163515
ENSSSCG00000009466,0.6614104100708329,0.9163951480511421,0.9713478932457028,2.549153451367678,-0.035943503943943064
ENSSSCG00000009472,0.6434683939934601,1.1028721409588516,0.9032403016665523,2.6495808366188642,-0.3057353835307058
ENSSSCG00000009473,0.19009492938532482,0.4469668507429356,0.32472327759141784,0.9617850577196783,-0.1014000718183092
ENSSSCG00000009475,0.16008921653401362,0.5898507354472351,0.6209593096834555,1.3708992616647042,-0.13102447936296627
ENSSSCG00000009477,0.47971102243392305,0.8372101574180214,1.018471800710729,2.3353929805626734,-0.08496007820937936
ENSSSCG00000009479,0.5435118638551188,0.4773688119129284,0.5051604852309923,1.5260411609990396,-0.27804073283547226
ENSSSCG00000009480,0.37037086816720377,0.8194392770931955,0.9145943875406738,2.104404532801073,0.00030799683864799745
ENSSSCG00000009486,0.20302520033333651,0.6167560534652248,0.7526531275200977,1.572434381318659,-0.1400522630083318
ENSSSCG00000009490,0.1876560017789061,0.6515965999443484,0.6770426944366024,1.5162952961598568,-0.31287145281132805
ENSSSCG00000009491,0.5238419983407214,0.29398141967921165,0.5700712106490958,1.387894628669029,-0.284767057297421
ENSSSCG00000009500,0.15574015908087885,0.7184910793012547,0.6416445024980805,1.515875740880214,-0.30195163615720205
ENSSSCG00000009501,0.6206539892189507,0.885233293295251,0.9170970893869126,2.4229843719011144,-0.2895926075935083
ENSSSCG00000009502,0.5730992717736568,0.5182064099395216,0.5385830986594978,1.6298887803726765,-0.2180229321895668
ENSSSCG00000009509,0.8922066610942054,0.5649349602545468,1.3874015973953902,2.8445432187441426,0.1455054899744479
ENSSSCG00000009511,0.16489545303053357,0.7994074106873345,0.7487446102061006,1.7130474739239685,-0.2107545202542818
ENSSSCG00000009513,0.21676951530406813,0.7507560887571781,0.7080922040351707,1.675617808096417,-0.16055909776497876
ENSSSCG00000009516,0.8125686648653752,0.45960676135836187,0.42893758822004374,1.7011130144437807,-0.1511087047738417
ENSSSCG00000009519,0.1219266618691801,0.31130953430944813,0.39490387719238584,0.828140073371014,-0.022081611868882096
ENSSSCG00000009520,0.257363025198542,0.3129577642200018,0.5116648407134592,1.081985630132003,-0.061279930172564695
ENSSSCG00000009522,0.45595784390511046,0.35774602448524606,0.2375499550704765,1.051253823460833,0.08187126099136798
ENSSSCG00000009523,0.19629106069993957,0.5480232883671741,0.635887064359229,1.3802014134263425,-0.061394433672798815
ENSSSCG00000009524,0.13991421029342233,0.30639806971757033,0.351109604156912,0.7974218841679046,-0.10790342943360405
ENSSSCG00000009528,0.4962334124544845,0.5693446362260073,0.7868442380842802,1.852422286764772,-0.18689235925043104
ENSSSCG00000009531,0.4905916178663848,0.48953022760865317,0.6566221167372589,1.636743962212297,-0.000179301611650169
ENSSSCG00000009532,0.6257149179394635,0.6049850256431712,0.7942256471182666,2.024925590700901,-0.09988372134267862
ENSSSCG00000009534,0.6667712473289696,0.19273532198628474,0.7035430110021046,1.563049580317359,-0.14198771281037342
ENSSSCG00000009535,0.17393029817252828,0.5559110727846247,0.7019073059883174,1.4317486769454704,0.03331919234102229
ENSSSCG00000009536,0.6305691528501061,0.8198427778829488,1.050428715827939,2.5008406465609943,0.05649378568305866
ENSSSCG00000009540,0.21025021535242625,0.5796399416142064,0.6787399466087576,1.4686301035753901,-0.3023973692662001
ENSSSCG00000009541,0.7154765837753752,0.7281411378736882,0.5016636716837679,1.9452813933328312,-0.12556561643357878
ENSSSCG00000009551,0.38277844308933756,0.8927783538569328,0.5991735214713209,1.8747303184175914,-0.2355048365130245
ENSSSCG00000009553,0.10697090733634422,0.6795575126061141,0.5900206416908583,1.3765490616333165,-0.12321615957940749
ENSSSCG00000009556,0.4968144040623072,0.4372263916007409,0.5625818400194823,1.4966226356825305,-0.15911457272452453
ENSSSCG00000009563,0.11494041735174985,0.5287292363143088,0.4659098463425626,1.1095795000086213,-0.08054953145452999
ENSSSCG00000009568,0.4637480998898697,0.5163609418500389,0.756850545167394,1.7369595869073025,-0.23541871161068464
ENSSSCG00000009569,0.5762263874872208,0.5468314636566649,0.663855910583466,1.7869137617273518,-0.05407656695302777
ENSSSCG00000009570,0.9839708262832131,1.2628024600180336,1.4679140043838124,3.714687290685059,-0.0694613162777526
ENSSSCG00000009572,0.2796142162964771,0.5168952929655444,0.7702249328036291,1.5667344420656506,-0.366272865977732
ENSSSCG00000009578,0.5393511539677148,0.45436494998051513,0.9629304875974348,1.9566465915456648,-0.035595659262359795
ENSSSCG00000009584,0.10336556252977873,0.4438953032802957,0.5024196285483419,1.0496804943584164,-0.1988664788509921
ENSSSCG00000009591,0.7745144884927124,0.8988672450560832,0.5821567669679101,2.2555385005167055,-0.020321513899377714
ENSSSCG00000009592,0.1548077858116388,0.34616736533651005,0.27438491243645785,0.7753600635846067,-0.1647894429260217
ENSSSCG00000009594,0.2767099348792569,2.504053399799455,2.665889673792987,5.446653008471699,-0.19630886874447592
ENSSSCG00000009595,0.6653541587733921,0.5894070786273877,1.0411928299820483,2.2959540673828283,-0.1015439180738956
ENSSSCG00000009610,0.5108378198994317,0.5166191624411609,0.730662625309165,1.7581196076497576,-0.4853659242613213
ENSSSCG00000009611,0.3048252756403491,0.7340956441725036,0.9088985022738635,1.9478194220867162,-0.1563280628798395
ENSSSCG00000009617,0.15784700310743618,0.44924865267704095,0.36131586248301967,0.9684115182674968,0.012054947586562757
ENSSSCG00000009622,0.5724130081645948,0.8255537097474218,1.0966996115533705,2.494666329465387,-0.08661700809479211
ENSSSCG00000009628,0.16148711592978943,0.4322969148400847,0.5530749049088797,1.1468589356787537,-0.12579887260702888
ENSSSCG00000009629,0.5401992554596416,0.40333701065852834,0.35365369837542804,1.297189964493598,-0.18831964205859175
ENSSSCG00000009638,0.362156998816347,0.7670072731338876,0.7552346097985752,1.8843988817488098,-0.19291322995601715
ENSSSCG00000009650,0.6493624022184968,0.43213323844429163,0.9319379395032852,2.0134335801660734,-0.2711036800851404
ENSSSCG00000009652,0.3462634098386352,1.7191466884488191,1.6204838173805536,3.6858939156680077,-0.44304007547445806
ENSSSCG00000009653,0.4550205837764938,0.6004951341878995,0.330954853259039,1.3864705712234322,-0.2578432038146813
ENSSSCG00000009657,0.30271071078863926,0.44432050558014125,0.21921424393204028,0.9662454603008207,-0.08536857603418285
ENSSSCG00000009658,0.7273028822794917,0.6576594619621078,0.7376620378851798,2.122624382126779,-0.15617707086749794
ENSSSCG00000009670,1.0422530600452145,1.258824460397128,1.5590105114540942,3.860088031896437,-0.3904196629141158
ENSSSCG00000009671,0.6242329233726147,0.5554442243283964,0.7502552130776404,1.9299323607786514,-0.07596796314412696
ENSSSCG00000009674,0.2761632705709836,0.3479600378569797,0.40013018750051954,1.024253495928483,-0.22052491427568907
ENSSSCG00000009676,0.26119765443817583,0.817592230470922,0.9202610495886479,1.9990509344977456,-0.3061315617463158
ENSSSCG00000009679,0.5920623700193799,0.13341242856302105,0.48516024891828885,1.2106350475006897,-0.2418485043337164
ENSSSCG00000009680,0.33743119438558467,0.6220171348260711,0.4286518267114535,1.3881001559231092,-0.38857400365463557
ENSSSCG00000009681,0.2770131718064677,0.45886698481441524,0.5031759867643247,1.2390561433852076,-0.1702385260797965
ENSSSCG00000009682,0.3278519460097828,0.8407545756740586,0.7609420768958519,1.9295485985796934,-0.07693387562222777
ENSSSCG00000009683,0.521561448778382,1.1795804102424339,0.7238840265125315,2.4250258855333473,-0.23216386511586218
ENSSSCG00000009692,0.8188085653160457,0.9985341533225459,0.9483212705893743,2.765663989227966,-0.15439724901269875
ENSSSCG00000009702,0.8965095585637161,0.8292404089255407,0.9804078062470508,2.7061577737363076,-0.17480742729212803
ENSSSCG00000009704,0.36217977162724374,1.7041981612832435,1.6576131027250722,3.723991035635559,0.06416509183073935
ENSSSCG00000009705,0.2701730949022934,0.26635327505631756,0.47993041548220816,1.016456785440819,-0.06063973566750973
ENSSSCG00000009709,0.25896939334187596,2.0161312577313906,1.889642648212597,4.164743299285863,-0.19290063490096931
ENSSSCG00000009711,1.4610466494720444,1.1668918860010924,1.562005939958494,4.189944475431631,-0.20022239113124024
ENSSSCG00000009713,1.399153225783877,1.2219480234454212,1.511521112898495,4.132622362127793,-0.21616045182406782
ENSSSCG00000009714,0.3088291927228842,0.3048481488049843,0.6063068972600313,1.2199842387878999,-0.1813107634313888
ENSSSCG00000009716,0.171091790947301,0.45101712730874033,0.2916313261280116,0.913740244384053,-0.11439501960639854
ENSSSCG00000009717,0.591858296313974,0.5083708617185974,0.4375655988255453,1.5377947568581167,-0.061539460209438845
ENSSSCG00000009720,0.2877118885568981,0.5028233839762228,0.5960948249376484,1.3866300974707695,-0.26372558378703226
ENSSSCG00000009729,0.6084742794428785,0.23622377367781486,0.7137840000276737,1.5584820531483672,-0.08374343234876143
ENSSSCG00000009730,0.7978826026907798,0.6419864143355148,0.4419808680723767,1.8818498850986713,-0.21137376973832137
ENSSSCG00000009732,0.25935251451504227,0.7716010488849174,0.6803270187186313,1.711280582118591,-0.04614153774663784
ENSSSCG00000009733,0.8745303474578515,0.3873019213866488,0.8791281148965489,2.1409603837410494,-0.23425953959173793
ENSSSCG00000009742,0.19372305088498337,0.9928662435882543,0.8815975838140491,2.0681868782872868,-0.21847656678508956
ENSSSCG00000009744,0.7881921383809436,1.133842238251206,1.404023434418628,3.3260578110507772,-0.2418291678924149
ENSSSCG00000009746,0.38818087408739,1.098141792277327,1.0507360014142126,2.5370586677789295,0.09783687925292606
ENSSSCG00000009747,0.6309475652787345,0.29927350909916617,0.8277769126672457,1.7579979870451465,-0.16133908983010742
ENSSSCG00000009748,0.38528558814857455,1.0805679065939768,0.8015724783204599,2.2674259730630113,-0.14347769096948718
ENSSSCG00000009749,0.2621948008895316,1.008495544460924,0.9269259523759528,2.1976162977264084,-0.258625250995609
ENSSSCG00000009758,0.5125296193974618,0.5415996582830913,0.46792501039808826,1.5220542880786414,-0.056445145891569605
ENSSSCG00000009765,0.1138602106526344,0.47734467237978695,0.5667122864030039,1.157917169435425,-0.13425557392099619
ENSSSCG00000009766,0.5264531019294294,0.49302049277674265,0.15544940194830326,1.1749229966544752,-0.20550113705704273
ENSSSCG00000009768,0.8986259905960199,1.110977778237143,0.7528880907991512,2.762491859632314,-0.21857147811371333
ENSSSCG00000009769,0.726457024246351,0.32805927919932437,0.7858746173246631,1.8403909207703384,0.08664604206425722
ENSSSCG00000009770,0.7271304161440105,0.5247809912644085,0.5106421326818261,1.762553540090245,0.04798900682873727
ENSSSCG00000009771,0.5347634262152873,0.8498552284579332,1.0999036251111718,2.484522279784392,-0.09582324543121946
ENSSSCG00000009772,0.3822484609855555,0.9692100888787891,0.9755676456848463,2.327026195549191,0.25540078050661574
ENSSSCG00000009774,0.5249730541318042,0.9876802759949329,1.0509591023833755,2.5636124325101126,-0.045867489691142016
ENSSSCG00000009775,0.3618091211843151,0.8299067058406636,0.748235788386633,1.9399516154116117,-0.15846128722887964
ENSSSCG00000009776,1.3469198549539638,0.41864284063682083,1.1416170724214678,2.907179768012252,-0.17355602886087065
ENSSSCG00000009777,0.32735237467114203,0.8889029383893531,0.6079950397325927,1.8242503527930878,-0.2647089544548576
ENSSSCG00000009779,0.48236238600341996,0.8753481227002009,0.45577585359545586,1.813486362299077,-0.23793844934480776
ENSSSCG00000009783,0.13268752941524126,0.35579173513313134,0.4018635283322905,0.8903427928806631,0.017059647457177588
ENSSSCG00000009786,0.19480817406866047,0.5085456951930967,0.4898619309274186,1.1932158001891757,-0.18159007036108013
ENSSSCG00000009787,0.0942024497722628,0.5181120487121837,0.5896659032890904,1.201980401773537,-0.13881776759846343
ENSSSCG00000009788,0.25798553702335697,1.199532393890834,1.0818506633927665,2.5393685943069575,0.18247366158229097
ENSSSCG00000009791,0.6548080447042328,1.4584793245727985,1.7679125871483177,3.881199956425349,0.027366626953341768
ENSSSCG00000009792,0.6275669315418282,0.47285775032702587,0.4468619600907767,1.547286641959631,-0.14585685933185774
ENSSSCG00000009793,0.5969950471718886,0.7351390806380189,0.850139024117284,2.1822731519271916,-0.30180633248112354
ENSSSCG00000009794,0.5163464674659468,0.7618071536253458,0.3508606100230984,1.6290142311143911,-0.075670311762758
ENSSSCG00000009798,0.7401715947755863,1.2756848840221346,0.6539017281654859,2.669758206963207,-0.4816096824244136
ENSSSCG00000009799,0.33434954171527287,1.2317884325539448,1.037826032283094,2.6039640065523115,0.13880567670508526
ENSSSCG00000009801,0.4524196420852633,1.293582458815877,1.4121115167318676,3.158113617633008,-0.22389565793598237
ENSSSCG00000009802,0.5263514592944863,0.7412462023849322,0.9600088523195277,2.2276065139989463,-0.24290135734285745
ENSSSCG00000009807,0.16131889342106712,0.5286132079942011,0.6065811147521071,1.2965132161673751,-0.1469324582088224
ENSSSCG00000009808,0.07303576956973662,0.7378313325000895,0.747551834509839,1.558418936579665,-0.18176310164419107
ENSSSCG00000009815,0.11480745243577546,0.5404096255212538,0.47398391184069794,1.1292009897977273,-0.1213928422675678
ENSSSCG00000009818,0.4603120311534379,0.4841237294831279,0.7230403033733254,1.6674760640098911,-0.30333041957154105
ENSSSCG00000009820,1.0784902459050014,0.5325399632705003,1.189382054869768,2.8004122640452698,-0.04058800827239035
ENSSSCG00000009821,1.2041366783321095,0.9251110120692567,1.2667247168046345,3.395972407206001,0.17616219552662363
ENSSSCG00000009822,0.395266645021509,0.38822142054494946,0.712781989968833,1.4962700555352915,0.016926972571029365
ENSSSCG00000009823,0.3776412933488225,0.8424212485045268,1.0429148501374168,2.2629773919907663,0.053933204560800314
ENSSSCG00000009825,0.16581173572348354,0.5323663656085373,0.4322477750805832,1.130425876412604,-0.06824704217311661
ENSSSCG00000009826,0.2377878000912315,0.3653791993681333,0.46987513567407857,1.0730421351334434,-0.17513279928263217
ENSSSCG00000009827,0.3953871318443214,0.685137744713977,0.562578621341637,1.6431034978999355,-0.2766007318209359
ENSSSCG00000009828,0.9962692041876116,1.0764938901562024,0.48841142155583195,2.561174515899646,-0.0335498547956841
ENSSSCG00000009831,0.38311938913284344,0.4168041841292618,0.20935585177800523,1.0092794250401105,-0.4340081513188786
ENSSSCG00000009833,0.17928751321821068,0.6468484456235559,0.5340104090212168,1.3601463678629835,-0.26337612102517016
ENSSSCG00000009834,0.21289659403309744,0.554667376621204,0.4926943171304645,1.2602582877847661,-0.25074996203305494
ENSSSCG00000009839,0.5282568305670864,0.29437019344824206,0.5848895355206872,1.4075165595360155,-0.26402740725934615
ENSSSCG00000009840,0.21720494717563874,0.30113427249666536,0.281393226985419,0.7997324466577231,-0.1981747688980846
ENSSSCG00000009842,0.12642767241466477,0.9713833100540552,0.9019717993983132,1.999782781867033,-0.31384004935314447
ENSSSCG00000009849,0.49864712538932915,0.5542666723137039,0.7764408401629648,1.8293546378659977,-0.2640558832936376
ENSSSCG00000009850,1.0145429809241424,0.5549929563404967,0.8982956346455163,2.4678315719101556,-0.25484031010172065
ENSSSCG00000009851,0.23219705722865175,1.2556936191296182,1.179033350867491,2.666924027225761,0.1464609702100035
ENSSSCG00000009853,0.08770207837665428,0.8914774044198218,0.9182357355422602,1.8974152183387365,-0.020598120610626335
ENSSSCG00000009854,0.1678506214781187,0.6887195131169349,0.6577564978196622,1.5143266324147158,-0.03859027759055636
ENSSSCG00000009855,0.15177298144542545,0.9392496616421796,0.8642597943345095,1.9552824374221145,-0.3592029597703328
ENSSSCG00000009858,0.2713996215489053,0.7451616306059745,0.812735666880982,1.829296919035862,-0.3071894120339945
ENSSSCG00000009859,0.3315895766460123,0.7183290753083881,0.8982912703031286,1.9482099222575289,-0.42304964775098886
ENSSSCG00000009860,0.737747223532002,1.0621916521891257,0.6821685876288841,2.4821074633500118,-0.25618154851820535
ENSSSCG00000009862,0.1672860304079578,0.6100849478984202,0.6899283351192456,1.4672993134256236,-0.23180169984298912
ENSSSCG00000009864,0.7950404259887941,0.7557335480662876,1.0025318581383311,2.553305832193413,-0.14431504036551626
ENSSSCG00000009865,0.958469134821369,1.3566482756106237,0.8762278925778848,3.1913453030098777,0.06848181315369158
ENSSSCG00000009868,0.41485982152453693,0.43143318485602933,0.5789856409326164,1.4252786473131827,0.10418593856318063
ENSSSCG00000009872,0.3205892657947227,0.28356383453035383,0.4878825397587809,1.0920356400838573,-0.025486045183555208
ENSSSCG00000009880,0.1830797274187058,0.26594244025188307,0.27682308045806225,0.7258452481286511,-0.1695908291224037
ENSSSCG00000009885,0.31816273014159707,0.6409110245071018,0.5275373322555416,1.4866110869042406,-0.2624547871355064
ENSSSCG00000009886,1.3276068225296962,1.1844715376050834,0.8851559372848453,3.397234297419625,-0.2507391359877838
ENSSSCG00000009887,0.45302286702256944,0.5565299224371425,0.7457832976049583,1.7553360870646704,0.15313365482380226
ENSSSCG00000009888,0.3110020453546164,0.29527639180574466,0.2446395235958183,0.8509179607561794,0.14313917826868702
ENSSSCG00000009889,0.5862207550550501,0.755603316343788,1.1381520937412095,2.4799761651400476,-0.022988776450256616
ENSSSCG00000009890,0.4131411705234597,0.8420766729086007,0.6709041357401281,1.9261219791721884,-0.07063409956424901
ENSSSCG00000009896,0.12057633978094907,0.5277918519351061,0.46530507102469415,1.1136732627407493,-0.1924665207839708
ENSSSCG00000009898,0.21045735737369436,0.8508052662608463,0.7726996792951814,1.8339623029297218,0.015597525589331727
ENSSSCG00000009901,0.7254950919708841,0.30620564280297613,0.8863469529115924,1.9180476876854526,-0.16027623510707079
ENSSSCG00000009903,0.16349029495099202,0.4108653265383094,0.4282305705333035,1.002586192022605,0.020332953990700186
ENSSSCG00000009904,0.5157720722464489,1.5810738959160067,1.326201793698293,3.4230477618607487,-0.18546194404533836
ENSSSCG00000009906,0.3746538192013382,0.6213922522394482,0.501593752695463,1.4976398241362494,-0.08049006637573389
ENSSSCG00000009910,0.38986820889078,0.8187145100797502,0.5617757753556982,1.7703584943262283,-0.1673460882334416
ENSSSCG00000009911,0.2534329178958205,0.6694153853282865,0.8577873491935386,1.7806356524176457,-0.03526546375859447
ENSSSCG00000009912,0.44990873073070947,0.620207185068931,0.6764776707728232,1.7465935865724638,0.018884753947074055
ENSSSCG00000009914,0.3367746979017909,0.7235588947697691,0.9023386485903095,1.9626722412618696,-0.141982349552059
ENSSSCG00000009917,0.41043055616795765,0.637019528167417,0.6998534462027071,1.7473035305380817,-0.21464869262298994
ENSSSCG00000009924,0.5103705547050913,0.44338029846893573,0.34361546378668534,1.2973663169607124,-0.25536350447162004
ENSSSCG00000009925,0.5702268035982918,0.6291062436923385,0.7797740842772714,1.9791071315679016,-0.2081827949609751
ENSSSCG00000009926,0.4293720712744008,0.9869569596772079,0.811027922989555,2.2273569539411637,-0.08940396877395236
ENSSSCG00000009929,0.5140408946078852,0.8733878931836621,0.48327843552259847,1.8707072233141457,-0.2723394166838479
ENSSSCG00000009931,0.1453797067127304,0.3494266560586889,0.44199052909248876,0.936796891863908,0.09057436116601657
ENSSSCG00000009933,0.09329101605403672,0.38109652039273745,0.41108149915598535,0.8854690356027595,-0.09668277149947797
ENSSSCG00000009934,0.9171381319418371,0.5223877933938269,0.9019545142159283,2.3414804395515922,-0.26432464491889013
ENSSSCG00000009938,0.5175457195272293,0.6598421290583687,0.7489052966550936,1.9262931452406917,-0.17463902667218525
ENSSSCG00000009940,0.7230932387194018,0.564664432298432,0.48277437208016816,1.7705320430980018,-0.2818411275401621
ENSSSCG00000009943,1.4504118288274594,1.4577165349149752,2.728118953030036,5.6362473167724705,-0.054363582257188486
