,F1,F2,F3,F4,F5,F6,F7
ANKRD12,0.564725072224754,0.1038895349505112,-0.1574000927636225,-0.2885653697381273,-0.48109625638942305,-0.1959158869891194,-0.021640681134932713
ANKRD13C,0.1760567074779229,0.1831787494390566,0.13727169995001196,-0.0153214363260202,0.5165549488849656,0.22915995773771736,-0.44781261227593705
ANKRD17,0.42769826341913825,0.22724360723514025,-0.22182057122918777,0.6743077204829541,-0.1954602450033978,-0.3508808966575157,-0.7336565804923696
ANKRD27,0.397427039100622,0.1642860793148337,-0.37338800998012717,0.0092530788468274,0.5036936604345975,-0.017441499260835776,-0.5663227437730153
ANKRD28,0.38712248781972686,-0.08001991622776441,-0.08388971167055348,-0.1693502115754071,0.31421564101862653,-0.4096620852756264,-0.7093803362824203
ANKRD46,0.3733282041537943,0.029475577447742304,-0.068925516454797,-0.49051567571576393,0.015026486952146284,1.025247154208576,-0.6918591760400032
ANKRD49,0.2871195511183351,-0.12613396004413446,-0.24338018132245795,-0.08188255977647543,-0.3888210650651187,0.0702122075456638,-0.7162563281158644
ANKS4B,0.3893396182946295,-0.16263378475935492,-0.42355311263858325,0.0652447532462179,-0.12176284202518843,0.20650083636276367,-0.7652517972287278
ANLN,0.5299082397646998,0.0903554509388405,-0.19584656737185605,-0.5542307506644432,0.3252935149411806,0.6247979511779899,-0.5049973852721893
ANO6,0.36206096193411125,0.10678947379844786,0.026212824930461658,0.9917220476899296,-0.1503009505577453,0.6145095151376125,-0.589712399907838
ANXA1,0.04853905432527947,0.06566579126453749,-0.1037968240134797,0.9386221993177211,-0.6177951135997265,0.6294416578668031,-0.43792833556595273
ANXA11,0.5587875414095347,0.06660946226482238,-0.01651256282593456,0.2474911979122987,0.05176571400448316,0.10159378494318415,-1.0925774360802794
ANXA2,0.6850296992889756,-0.01133861991954365,0.08542099438987064,0.39449910520589776,-0.4403402897665753,-0.5451003888360902,0.5854657111787107
ANXA4,0.20226743094184998,0.009814790732562374,0.04516281214196216,1.0370690427246008,-0.20665522341770223,-0.2686667109594169,-1.1685582825921546
ANXA5,0.6831300616575167,-0.11462393393616074,0.2356439684765576,0.6052715944798878,-0.5789165549792206,-0.476255580419208,-0.019654589473152052
ANXA6,0.172278955343309,0.15672187807744914,0.10590627386366538,1.0205455461140978,0.0858350816144846,-1.1261213023640815,-0.992214663023769
ANXA7,0.43359957218254525,0.07438226116544429,-0.07924023063811506,0.7759468658428758,0.020721545212305417,-0.4086037650031015,0.3853239992810456
AP1G1,0.3925173013265788,-0.04470484010189428,0.2040633451438302,0.39246929676693093,-0.06624296282334981,0.7367090481056968,-1.0219575440676576
AP1G2,0.08169600181142557,0.0652719015169621,-0.07483738509639036,0.17295752230680936,0.3463958867789977,-1.0799094596786565,-0.622960115207483
