gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,gene_symbol,coefficient
ENSSSCG00000050058,86.02789826219075,2.9155132229296625,6.641430919182693,0.43898871469229267,0.6606697135484876,,ENSSSCG00000050058,ENSSSCG00000050058,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050070,2294.525484223075,-2.3803946445575344,2.3992918733536257,-0.992123830782756,0.3211371228733174,0.6768773930950001,ENSSSCG00000050070,ENSSSCG00000050070,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050083,93937.05065153039,2.739876232387082,1.805356234897653,1.5176374498423615,0.12910582052733435,0.4267948036642214,ENSSSCG00000050083,ENSSSCG00000050083,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050087,286.4109459590066,2.4277103961475035,3.353355481423647,0.7239645213864513,0.4690875166287275,0.8006584794183993,ENSSSCG00000050087,ENSSSCG00000050087,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050098,204.24561321806016,0.8204868456610859,3.9229792530701864,0.20914891278585268,0.8343319920643105,,ENSSSCG00000050098,ENSSSCG00000050098,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050154,3199.3478626232777,0.6872331594712652,4.2070190962021945,0.16335394343506823,0.8702397635265786,0.9763486572509726,ENSSSCG00000050154,ENSSSCG00000050154,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050155,1158.8269537578306,0.10852772931792952,3.1577923347647756,0.03436822875371688,0.972583518279295,0.9972288375597941,ENSSSCG00000050155,ENSSSCG00000050155,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050164,48.82355545604076,-1.4850355340341423,3.909826991241226,-0.379821290650689,0.7040780769919697,,ENSSSCG00000050164,ENSSSCG00000050164,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050174,458.6115880628001,1.3728152026296352,2.919165898962693,0.4702765276606774,0.6381574650386221,0.8934861727291522,ENSSSCG00000050174,ENSSSCG00000050174,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050177,23.745707161000922,-1.0236763824336923,5.818284238049414,-0.1759412810634499,0.8603400735810471,,ENSSSCG00000050177,ENSSSCG00000050177,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050181,1091.7373915681198,-3.5260290754597237,2.8196707630299804,-1.250510918399104,0.2111129693703827,0.5522041017008856,ENSSSCG00000050181,ENSSSCG00000050181,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050191,209.42828266809326,4.400653980957067,3.475255460243642,1.2662821571823522,0.20541208267675448,0.5482319620412054,ENSSSCG00000050191,ENSSSCG00000050191,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050208,417.8692112282816,-10.324417304878661,3.438425412371506,-3.002658504015022,0.0026763256361153395,0.042913860722713734,ENSSSCG00000050208,ENSSSCG00000050208,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050214,330.6868140094426,4.683289650549567,3.157882246568077,1.4830475885031091,0.1380617675637322,0.4393627077395682,ENSSSCG00000050214,ENSSSCG00000050214,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050228,1555.9497162485275,8.234314429560188,2.7985347874808317,2.9423662933890142,,,ENSSSCG00000050228,ENSSSCG00000050228,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050248,8295.125334718048,-2.0654135499319466,2.233849854170686,-0.9245981980730431,0.3551749507047046,0.7069697591259824,ENSSSCG00000050248,ENSSSCG00000050248,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050274,1110.1959129406446,-0.11231955386398686,3.0779727888813895,-0.03649140572968045,0.9708905313811214,0.9970560880516366,ENSSSCG00000050274,ENSSSCG00000050274,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050287,2743.376921003589,0.2919222603153738,2.5557984494305575,0.11421959363830717,0.9090637200771415,0.9854714942781662,ENSSSCG00000050287,ENSSSCG00000050287,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050305,15.171924626980266,-6.276581922703578,10.224947402681979,-0.6138498004456477,0.5393145851065186,,ENSSSCG00000050305,ENSSSCG00000050305,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050308,300.6901118781052,1.9776324969951722,3.700285157158909,0.5344540793481994,0.5930274121036057,0.8687099505476598,ENSSSCG00000050308,ENSSSCG00000050308,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050318,9.915138609452734,0.8496075712915144,6.544872250980273,0.12981270507827905,0.8967146107748818,,ENSSSCG00000050318,SMIM35,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050324,43.56082864721435,-2.213247796586054,8.109893683943568,-0.27290712835952075,,,ENSSSCG00000050324,RFPL4B,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050328,44.210960709025294,-7.765298627284769,11.853010119736359,-0.6551330462761378,0.5123820971764661,,ENSSSCG00000050328,ENSSSCG00000050328,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050338,3.7483695077966597,4.560713273726297,11.61423842960836,0.3926829383922065,,,ENSSSCG00000050338,ENSSSCG00000050338,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050345,8.341772315732662,-8.733820944997806,197.56807697003399,-0.04420664046005015,,,ENSSSCG00000050345,ENSSSCG00000050345,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050377,179.00909576015414,-6.905041191077239,4.287256864126018,-1.6105965679023693,0.10726768236887808,,ENSSSCG00000050377,ENSSSCG00000050377,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050381,17001.706213735924,1.0745884303191782,1.9982456610896384,0.5377659270047948,0.5907386580410838,0.8687099505476598,ENSSSCG00000050381,ENSSSCG00000050381,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050401,84.23873047197128,-10.946421356879636,32.50857433465262,-0.33672412835438503,,,ENSSSCG00000050401,ENSSSCG00000050401,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050431,1343.1756047874496,-0.5970898117442153,2.754585417443422,-0.21676213340967462,0.8283937234832923,0.9631651404981586,ENSSSCG00000050431,ENSSSCG00000050431,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050436,5182.706648476541,9.076209546872128,2.815395603451688,3.223777694241141,0.001265115698746067,0.02605946655220118,ENSSSCG00000050436,ENSSSCG00000050436,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050468,3149.7146584582,5.148492009645211,2.7885181991331796,1.8463182385704486,0.06484601104763808,0.28233195202326333,ENSSSCG00000050468,ENSSSCG00000050468,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050470,645.7905937565376,-5.1149436750599975,3.1352754607946127,-1.6314176342781863,0.10280222645729857,0.37269233831652643,ENSSSCG00000050470,ENSSSCG00000050470,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050482,565.3723792502785,-2.524158277768854,2.8386256304608195,-0.8892184480695626,0.37388569008188666,0.7230406766235062,ENSSSCG00000050482,ENSSSCG00000050482,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050486,1317.1184602796827,1.9696903328696347,3.3976151943161685,0.5797273146660948,0.5620985203883875,0.8547795732304394,ENSSSCG00000050486,ENSSSCG00000050486,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050495,28.825163181843024,-0.697990981922461,5.335739547780097,-0.1308142902538892,0.8959222181543637,,ENSSSCG00000050495,ENSSSCG00000050495,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050505,968.2901422813997,-0.48705030179611847,2.5150228914648487,-0.19365640903269915,0.8464449261513671,0.9677222563855733,ENSSSCG00000050505,ENSSSCG00000050505,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050522,49.37653560833436,-0.8238702343206169,4.599698764273921,-0.17911395431362945,0.857848225235023,,ENSSSCG00000050522,ENSSSCG00000050522,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050549,1956.3928808862,-0.311634139638372,2.774914564738564,-0.11230404841949876,0.9105823319378352,0.9854714942781662,ENSSSCG00000050549,ENSSSCG00000050549,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050552,1939.4012282206486,9.101312824928005,2.8880025864966727,3.1514212859374426,0.0016247795017753123,0.03078589174443954,ENSSSCG00000050552,ENSSSCG00000050552,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050559,661.2299880744832,1.7264449400025306,2.6857457338467063,0.6428177166011169,0.5203423858761896,0.8332219948158773,ENSSSCG00000050559,ENSSSCG00000050559,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050577,2189.2029008265854,-0.482885543840255,4.398650304942454,-0.10978038952031956,0.9125835439250993,0.9856731103250999,ENSSSCG00000050577,ENSSSCG00000050577,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050585,572.6522243829388,-3.1373178434498183,3.5907266991522078,-0.8737278290187215,0.38226649187124984,0.7299035051951744,ENSSSCG00000050585,ENSSSCG00000050585,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050591,4377.031961246896,-1.1916556608696856,2.7027382363536927,-0.44090679772132396,0.6592804722432714,0.902382886498593,ENSSSCG00000050591,ENSSSCG00000050591,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050592,1148.6478908434697,3.775596132458353,2.9922600994527655,1.2617874138511043,0.20702529229530875,0.5496293718992913,ENSSSCG00000050592,ENSSSCG00000050592,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050594,20443.788127490112,5.46457748781055,2.1300091717820195,2.5655182898760693,0.01030217898230045,0.09424945549878413,ENSSSCG00000050594,ENSSSCG00000050594,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050599,618.7777480121987,-4.3327465087030665,3.1497956084899768,-1.3755643372619344,0.1689565541801733,0.4900190622036173,ENSSSCG00000050599,ENSSSCG00000050599,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050616,2.5755639313148904,-4.8990276968443345,11.231036542116984,-0.4362044125199593,,,ENSSSCG00000050616,PGF,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050625,2981.4491187186372,-0.33589748603389863,3.2893550310219983,-0.10211651915528733,0.9186641891677656,0.9867469114613897,ENSSSCG00000050625,ENSSSCG00000050625,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050627,30241.037324577275,2.8355668074149025,2.8418722656785227,0.9977812309371636,0.3183854533837146,0.6755287145925244,ENSSSCG00000050627,ENSSSCG00000050627,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050630,43.71933084545793,-11.963329991235726,92.77489122028254,-0.12895008373365024,0.897397146365206,,ENSSSCG00000050630,ENSSSCG00000050630,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050662,3958.325326918603,-2.9766112269446343,2.1048375533607393,-1.4141762257101298,0.15731016659580466,0.4723648183036917,ENSSSCG00000050662,ENSSSCG00000050662,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050663,166.61615129051967,4.297471856629871,3.8056234168073653,1.129242540827944,0.2587955324896498,,ENSSSCG00000050663,ENSSSCG00000050663,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050671,57.320479805058106,-2.0432700640048123,3.232001239868088,-0.6321996535150486,0.5272564237043751,,ENSSSCG00000050671,ENSSSCG00000050671,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050703,566.6160392646112,1.566824413900394,3.1352343846333133,0.49974713902726114,0.6172531358678317,0.8810032947110942,ENSSSCG00000050703,ENSSSCG00000050703,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050712,5594.6551732419575,-7.030656260859491,2.692219311811145,-2.611472338087396,0.009015328092650977,0.0860093932769053,ENSSSCG00000050712,ENSSSCG00000050712,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050713,115.79224234503785,-4.3619819048699355,4.946676782512353,-0.881800468607642,0.3778847182050358,,ENSSSCG00000050713,ENSSSCG00000050713,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050720,22.368511055134512,3.854720370348146,4.108305659815442,0.938274970154317,0.3481031192981574,,ENSSSCG00000050720,ENSSSCG00000050720,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050729,568.9136588509087,1.8871597425193756,4.894206654819383,0.38559053093131385,0.6997999471500627,0.9201600497580947,ENSSSCG00000050729,ENSSSCG00000050729,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050751,115.79502068329427,-10.195286264799872,6.034108355542225,-1.6896094110467335,0.09110270428520262,,ENSSSCG00000050751,ENSSSCG00000050751,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050753,119.71168123235003,-2.547803536123927,3.7022542732192636,-0.6881762699428277,0.49134178554264407,,ENSSSCG00000050753,ENSSSCG00000050753,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050754,379.5248729535821,-3.9399713762928203,3.192646314993717,-1.2340769968127752,0.21717421428498807,0.5576797940880187,ENSSSCG00000050754,ENSSSCG00000050754,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050759,43.50530213902505,1.6489439932406813,4.360978739751131,0.37811328411446976,0.7053464403348628,,ENSSSCG00000050759,ENSSSCG00000050759,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050771,1064.770665613546,3.3797595571281858,2.9366273077355287,1.1508983616086994,0.249774051914758,0.5988128513918726,ENSSSCG00000050771,ENSSSCG00000050771,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050786,234.54213421668265,-6.148653855155528,14.083678926806355,-0.43658009296508504,0.6624159022819129,0.9043981111245399,ENSSSCG00000050786,ENSSSCG00000050786,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050791,94.46136400790164,-7.638674747805213,3.5803455794117287,-2.1335020819583264,,,ENSSSCG00000050791,ENSSSCG00000050791,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050792,2826.7140887523988,-2.9415261695733306,2.4196939317528745,-1.2156604316655995,0.22411430310850722,0.5651617617421596,ENSSSCG00000050792,ENSSSCG00000050792,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050812,257.40790845076947,-4.890311960260285,3.738341432067987,-1.3081501647523532,0.19082238135666274,0.5240869241502687,ENSSSCG00000050812,ENSSSCG00000050812,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050814,871.2602631265656,5.387390230178851,3.9013686360707505,1.380897508727794,0.16731047606649851,0.48803761344757646,ENSSSCG00000050814,ENSSSCG00000050814,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050847,1888.0730117393516,-6.566170694355202,2.9374133297666374,-2.235358104974914,0.025393848234298154,0.15927537104742026,ENSSSCG00000050847,ENSSSCG00000050847,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050856,10.50199118652403,2.2195653940158673,4.438958928943534,0.5000193580399088,0.6170614469286477,,ENSSSCG00000050856,ENSSSCG00000050856,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050864,57.525916277535686,7.717226387246796,3.9888546439396078,1.934697319435247,,,ENSSSCG00000050864,ENSSSCG00000050864,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050876,18858.136605004354,-0.19299292910733218,2.2073688338862842,-0.0874312104731268,0.93032876198931,0.9886148261635247,ENSSSCG00000050876,ENSSSCG00000050876,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050878,1008.8657422445394,-6.270632913604155,3.4517644992957393,-1.8166456358432177,0.06927139092079866,0.29429517486508056,ENSSSCG00000050878,ENSSSCG00000050878,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050889,387.95978432044313,-2.024256347207541,5.478184327834348,-0.3695122737879425,0.7117459263373082,0.9270597239334806,ENSSSCG00000050889,ENSSSCG00000050889,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050899,724.105178147978,-4.358429876194406,3.8270138757757737,-1.1388591778520556,0.25476189449983266,0.6044798349137219,ENSSSCG00000050899,ENSSSCG00000050899,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050902,6.189433987822037,-12.207214997350608,0.01788477674532745,-682.5477986768745,0.0,,ENSSSCG00000050902,ENSSSCG00000050902,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050933,592.2122024948565,-3.1966937317271213,2.667716390199849,-1.1982884475540687,0.23080474244179772,0.5733742299673349,ENSSSCG00000050933,ENSSSCG00000050933,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050940,3739.2849708946123,-4.9794929001691,2.3915708121638017,-2.082101384931958,0.037333210078467044,0.20403818734342088,ENSSSCG00000050940,PRICKLE4,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050952,1330.8692831259666,-0.5081892188643682,3.7491296969423984,-0.13554858325622124,0.892178154782059,0.9824370162494289,ENSSSCG00000050952,ENSSSCG00000050952,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050992,2987.8407383380245,0.7452133343219125,2.4393431222055773,0.3054975446209937,0.7599872397564658,0.9449972449266234,ENSSSCG00000050992,ENSSSCG00000050992,stage[T.8cell]:condition[T.PA]
ENSSSCG00000050998,53.86756306542923,-14.905309344925453,6.357961882120963,-2.3443533668926566,0.019060103561020034,,ENSSSCG00000050998,DDIT3,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051020,14804.45325155842,1.1441025714414925,2.247345591586044,0.509090624835343,0.6106887029356118,0.8785516313660998,ENSSSCG00000051020,ENSSSCG00000051020,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051030,74.89254798793512,-0.7755976167791483,4.220231787699758,-0.18378081010614078,,,ENSSSCG00000051030,ENSSSCG00000051030,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051031,1110.3706754709576,-0.6613715571368732,3.0553911225684156,-0.2164605219448673,0.8286287945920432,0.9631651404981586,ENSSSCG00000051031,ENSSSCG00000051031,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051054,4393.407668451556,-1.6647343014710212,2.4756882375659783,-0.6724329324712297,0.501308123223953,0.8204850399982542,ENSSSCG00000051054,ENSSSCG00000051054,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051093,2255.2612236231203,-6.47704695910963,2.9573787822734507,-2.190131003148158,0.028514737346145763,0.1711513705169323,ENSSSCG00000051093,ENSSSCG00000051093,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051117,2186.0876217331797,-0.7903586247215476,2.8773088728788694,-0.2746867505853692,0.783556911250054,0.9487020744569871,ENSSSCG00000051117,ENSSSCG00000051117,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051128,4637.9205316976195,-0.7364076028105859,2.450513484329691,-0.3005115489140112,0.7637869885326785,0.9456239422254793,ENSSSCG00000051128,ENSSSCG00000051128,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051162,6985.959620847314,-0.08203267003809421,3.6032638581141954,-0.022766212319801315,0.9818367596981454,0.998951034568866,ENSSSCG00000051162,ENSSSCG00000051162,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051184,14.97485422599154,-9.922844139786308,344.5916469378065,-0.028795950882631895,0.9770273302699212,,ENSSSCG00000051184,ENSSSCG00000051184,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051195,6.752610881153965,-5.581112379130065,14.431654817321672,-0.3867271251825747,,,ENSSSCG00000051195,ENSSSCG00000051195,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051213,340.2631585344117,-10.2978074404688,3.011651287587702,-3.4193226430000214,,,ENSSSCG00000051213,ENSSSCG00000051213,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051230,853.494999205598,0.8382436134269133,3.0545625195808346,0.2744234593508802,0.7837592167977346,0.9487020744569871,ENSSSCG00000051230,ENSSSCG00000051230,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051237,2265.4117703381203,-13.320277042519008,3.7316507190393597,-3.5695401433358294,,,ENSSSCG00000051237,ENSSSCG00000051237,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051241,2.7925721160916215,1.4484057262949257,8.73649878282841,0.16578789310218497,0.8683238741736204,,ENSSSCG00000051241,ENSSSCG00000051241,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051242,1544.1790395326052,-1.0671798295751642,3.043901761595033,-0.35059601562698006,0.7258914461051522,0.93423186556583,ENSSSCG00000051242,ENSSSCG00000051242,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051254,52.97574897597321,5.652495104134485,5.088667259337873,1.1108006902518472,0.266654149303022,,ENSSSCG00000051254,ENSSSCG00000051254,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051265,6.149123196813254,1.6388499208473102,9.441350322432434,0.173582153492752,0.8621938585364616,,ENSSSCG00000051265,C5orf58,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051279,494.98001767707234,-5.799246103442739,2.534313850317024,-2.2882904194037748,0.022120614072136637,0.14741654328955764,ENSSSCG00000051279,ENSSSCG00000051279,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051286,486.2714527878584,11.492483137913775,10.87989775594089,1.0563043326062864,0.29082919717808997,0.6436760873618488,ENSSSCG00000051286,ENSSSCG00000051286,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051291,0.3010259830711531,6.666917741108986,11.434884876054003,0.5830332192561288,0.5598709377522333,,ENSSSCG00000051291,ENSSSCG00000051291,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051306,456.2956177414925,-2.427256744186758,2.7398003835817115,-0.8859246676261981,0.37565812257375586,0.7249215296508461,ENSSSCG00000051306,ENSSSCG00000051306,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051307,154.1898777766155,-14.99902352362044,7.228658307515797,-2.074938790235198,0.03799220804552686,,ENSSSCG00000051307,ENSSSCG00000051307,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051327,457.5940279672565,-6.054569339888156,2.893039107878358,-2.0928059089834914,0.036366484128683,0.20021137370094966,ENSSSCG00000051327,ENSSSCG00000051327,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051331,11518.673446927194,2.739136351278106,2.2828019777026025,1.1999009892372512,0.23017779574664,0.5723406818958103,ENSSSCG00000051331,ENSSSCG00000051331,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051332,6.319977105479365,-2.550883386520184,5.876334896132404,-0.43409428353021295,0.6642199764605534,,ENSSSCG00000051332,ENSSSCG00000051332,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051344,104.13412579190899,-1.9669202165882305,274.29576438953706,-0.007170800544316602,0.9942785779900845,,ENSSSCG00000051344,ENSSSCG00000051344,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051349,16.464916600186974,-1.5348852413641825,8.387937376984612,-0.18298720798461182,0.8548080556999994,,ENSSSCG00000051349,ENSSSCG00000051349,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051352,30.237009087492773,-2.7731473302826353,5.657590420354266,-0.4901640317237717,0.6240178305938391,,ENSSSCG00000051352,ENSSSCG00000051352,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051356,218.77791639902279,3.877505213367825,3.992499083686974,0.9711975211743931,0.3314499280376709,0.6867061905526454,ENSSSCG00000051356,ENSSSCG00000051356,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051359,1273.33766958897,2.372327592063376,2.756760386836379,0.8605490717986655,0.38948644555443035,0.7392765413350758,ENSSSCG00000051359,NIPSNAP1,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051377,8.113534276193121,1.5855766380510186,6.184259681386065,0.256389078036847,0.7976504205421606,,ENSSSCG00000051377,ENSSSCG00000051377,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051391,37.17432174361351,-7.084097645227589,5.565102295830795,-1.2729501217856818,,,ENSSSCG00000051391,ENSSSCG00000051391,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051392,49.3941558938455,3.5097624861045125,5.011670998815532,0.7003178155417656,0.48372884821966833,,ENSSSCG00000051392,ENSSSCG00000051392,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051410,46.02686267120617,0.10749770328402272,4.047051431979566,0.026561981010318304,0.9788090973109574,,ENSSSCG00000051410,ENSSSCG00000051410,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051436,171.14985133362376,4.594471335729608,3.5321448137699543,1.3007596171646778,,,ENSSSCG00000051436,ENSSSCG00000051436,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051452,435.0484230296673,-10.63667641016648,4.268356008407078,-2.491984358665531,0.012703163143605149,0.10760093640954017,ENSSSCG00000051452,ENSSSCG00000051452,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051455,1577.6941386143658,1.1201194375816244,2.3621039723996877,0.47420412084726415,0.6353543550708598,0.8920880410212589,ENSSSCG00000051455,CDC25C,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051461,444.669538788812,1.4096181600414277,3.6387122525949187,0.3873947875477567,0.6984639620742397,0.9198704814595248,ENSSSCG00000051461,ENSSSCG00000051461,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051469,39.79007810352367,-12.701239275621916,21.090180980146464,-0.6022347218157305,0.5470179061836815,,ENSSSCG00000051469,ENSSSCG00000051469,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051471,2973.3454385591212,-2.5292019868289835,3.405354224146555,-0.7427133332841015,0.45765525562597276,0.7923366062063164,ENSSSCG00000051471,ENSSSCG00000051471,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051485,70.28497796192,7.270925164372685,3.1690020755248876,2.2943895242379697,0.021768134350717592,,ENSSSCG00000051485,ENSSSCG00000051485,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051504,614.9205769591521,5.47085236570362,3.7195549701284065,1.4708351965866377,0.14133569140538524,0.4429398225406394,ENSSSCG00000051504,ENSSSCG00000051504,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051506,144.20672001213993,3.741883844717254,3.7306174357574413,1.0030199850705208,0.3158512187564362,,ENSSSCG00000051506,ENSSSCG00000051506,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051543,237.0502879724999,-1.0687839490930537,4.080650759756751,-0.2619150748290854,0.7933869171829335,0.9531592743413327,ENSSSCG00000051543,ENSSSCG00000051543,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051558,1043.0407924370036,-0.6223293823405492,3.6932507815474587,-0.1685045016303484,0.8661864025195647,0.9750200076384584,ENSSSCG00000051558,SYCP2L,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051570,1319.9863937633113,-9.491833403119733,4.2150309286597825,-2.2519012466980333,0.024328513342119863,0.15601232966326395,ENSSSCG00000051570,ENSSSCG00000051570,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051585,8.847543374484584,2.853058392672127,4.893319177881583,0.5830517669005343,,,ENSSSCG00000051585,TANGO6,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051591,19.42998051167891,-6.745270949868946,4.549738103628999,-1.4825624676041742,0.1381906952169832,,ENSSSCG00000051591,ENSSSCG00000051591,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051618,1714.0663839439096,-2.1088148340152686,2.637736538573062,-0.7994789484002355,0.42401274857567484,0.7691065132603468,ENSSSCG00000051618,SETD1B,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051626,46.4655177498018,-8.22075500571538,43.98516485331693,-0.1868983561418993,0.8517403280980469,,ENSSSCG00000051626,ENSSSCG00000051626,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051637,194.5295009622985,-0.3636664651871006,4.600246548465657,-0.07905369013502028,0.9369899180948155,,ENSSSCG00000051637,ENSSSCG00000051637,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051640,88.53284342242526,-9.765564049685416,159.28849838788173,-0.06130740228277748,0.951114395724391,,ENSSSCG00000051640,ENSSSCG00000051640,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051680,26.717807402763892,-7.707109487864059,18.775964821583926,-0.41047741413556255,0.6814557683304447,,ENSSSCG00000051680,IFN-OMEGA-6,stage[T.8cell]:condition[T.PA]
ENSSSCG00000051705,43.69733979651265,-2.4489513298367753,3.783336765838526,-0.6472993236947538,0.5174382391539898,,ENSSSCG00000051705,ENSSSCG00000051705,stage[T.8cell]:condition[T.PA]
